"Country Name","Country Code","Continent","Series Name","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"Canada","CAN","North America","Life expectancy at birth, male (years)",68.26,68.39,68.45,68.41,68.63,68.76,68.78,68.92,69.09,69.16,69.32,69.6,69.49,69.67,69.74,69.99,70.3,70.64,70.92,71.32,71.59,72.01,72.33,72.68,73.01,73.02,73.22,73.53,73.61,73.92,74.3,74.53,74.76,74.7,74.94,75.07,75.43,75.71,75.97,76.2,76.64,76.92,77.16,77.32,77.68,77.82,78.29,78.29,78.51,78.91,79.21,79.39,79.61,79.74,79.76,79.86,79.94,79.73,79.76,80.11,79.34,79.19,79.06,79.51,NA
"Canada","CAN","North America","Life expectancy at birth, total (years)",71.1331707317073,71.3460975609756,71.3670731707317,71.3807317073171,71.7763414634146,71.8721951219512,72.0043902439024,72.2078048780488,72.3534146341463,72.5014634146341,72.7004878048781,73.0292682926829,72.9339024390244,73.1626829268293,73.2375609756098,73.5217073170732,73.8560975609756,74.2156097560976,74.529756097561,74.8663414634146,75.1021951219512,75.4978048780488,75.7251219512195,76.0604878048781,76.3319512195122,76.3273170731707,76.4639024390244,76.7787804878049,76.8587804878049,77.1248780487805,77.4365853658537,77.5934146341464,77.8380487804878,77.7048780487805,77.8717073170732,77.9773170731707,78.220243902439,78.4124390243903,78.6236585365854,78.8390243902439,79.1668292682927,79.3980487804878,79.5307317073171,79.7151219512195,79.9921951219512,80.1126829268293,80.5436585365854,80.5436585365854,80.7246341463415,81.0660975609756,81.3221951219512,81.4826829268293,81.6636585365854,81.7448780487805,81.7843902439025,81.8258536585366,81.94,81.8129268292683,81.8087804878049,82.1636585365854,81.5351219512195,81.5168292682927,81.2453658536585,81.6465853658537,NA
"Canada","CAN","North America","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada","CAN","North America","Literacy rate, adult male (% of males ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada","CAN","North America","Literacy rate, adult total (% of people ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada","CAN","North America","Literacy rate, youth female (% of females ages 15-24)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada","CAN","North America","Literacy rate, youth male (% of males ages 15-24)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada","CAN","North America","Literacy rate, youth total (% of people ages 15-24)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Canada","CAN","North America","Population, total",17909356,18271000,18614000,18964000,19325000,19678000,20048000,20412000,20744000,21028000,21324000,21962032,22218463,22491777,22807969,23143275,23449808,23725843,23963203,24201544,24515667,24819915,25116942,25366451,25607053,25842116,26100278,26446601,26791747,27276781,27691138,28037420,28371264,28684764,29000663,29302311,29610218,29905948,30155173,30401286,30685730,31020855,31359199,31642461,31938807,32242732,32571193,32888886,33247298,33630069,34005902,34339221,34713395,35080992,35434066,35704498,36110803,36545075,37072620,37618495,38028638,38239864,38939056,40097761,NA
"Cayman Islands","CYM","North America","GDP (current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4200288241.15296,4466278065.11226,4585949023.79609,4281714566.85827,4156841107.36443,4186073104.29242,4291004524.0181,4405796023.18409,4562853611.41445,4708167232.66893,4909322237.28895,5166281305.12522,5530178440.71376,5941896607.58643,5655358021.43209,6060026520.10608,6600843963.37585,7139428557.71423,NA
"Cayman Islands","CYM","North America","Life expectancy at birth, female (years)",60.814,61.481,62.155,62.862,63.528,64.215,65.048,65.339,65.617,65.928,66.314,66.785,67.343,67.972,68.656,69.313,69.92,70.501,71.023,71.535,72.061,72.54,73.016,73.46,73.75,74.109,74.422,74.695,74.932,75.147,75.352,75.561,75.781,76.011,76.255,76.55,76.719,76.908,77.064,77.169,77.238,77.284,77.315,77.357,77.278,77.618,77.766,77.888,78.076,78.303,78.662,79.087,79.587,80.201,80.403,80.627,80.857,81.075,81.291,81.568,81.825,81.91,82.504,82.867,NA
"Cayman Islands","CYM","North America","Life expectancy at birth, male (years)",56.486,57.097,57.748,58.421,59.068,59.881,60.347,60.791,61.307,61.738,62.191,62.604,63.13,63.562,64.095,64.576,65.016,65.535,65.963,66.466,66.913,67.354,67.788,68.205,68.604,68.982,69.291,69.55,69.768,69.951,70.155,70.298,70.45,70.565,70.684,70.774,70.909,71.063,71.267,71.468,71.685,71.922,72.041,72.063,72.054,72.26,72.388,72.564,72.835,73.166,73.593,74.137,74.74,75.197,75.426,75.714,75.986,76.268,76.502,76.678,76.803,76.872,77.609,77.981,NA
"Cayman Islands","CYM","North America","Life expectancy at birth, total (years)",58.782,59.426,60.09,60.78,61.436,62.186,62.841,63.205,63.597,63.965,64.383,64.827,65.365,65.889,66.489,67.044,67.549,68.08,68.533,69.02,69.487,69.951,70.407,70.839,71.187,71.558,71.869,72.13,72.351,72.545,72.744,72.911,73.088,73.25,73.42,73.597,73.74,73.904,74.08,74.232,74.378,74.529,74.609,74.639,74.596,74.863,75,75.152,75.386,75.671,76.069,76.562,77.121,77.652,77.865,78.119,78.367,78.615,78.835,79.052,79.23,79.3,79.984,80.358,NA
"Cayman Islands","CYM","North America","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA
"Cayman Islands","CYM","North America","Literacy rate, adult male (% of males ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA
"Cayman Islands","CYM","North America","Literacy rate, adult total (% of people ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA
"Cayman Islands","CYM","North America","Literacy rate, youth female (% of females ages 15-24)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA
"Cayman Islands","CYM","North America","Literacy rate, youth male (% of males ages 15-24)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA
"Cayman Islands","CYM","North America","Literacy rate, youth total (% of people ages 15-24)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA,NA,NA,NA
"Cayman Islands","CYM","North America","Population, total",8428,8601,8781,8970,9166,9361,9560,9769,9971,10165,10517,11098,11764,12438,13114,13788,14454,15105,15727,16351,17079,17905,18750,19598,20454,21324,22197,23073,23951,24874,25999,27294,28621,29976,31352,32743,34143,35543,36922,38284,39674,41089,42514,43934,45352,46788,48232,49687,51151,52618,54099,55606,57136,58655,60160,61642,63100,64535,65941,67327,68684,70108,71591,73038,NA
"Central African Republic","CAF","Africa","GDP (current US$)",112155598.492157,123134583.463559,124482773.83306,129379123.76305,142025078.735754,150574795.409863,157930018.091087,163820513.562432,191767441.604577,188039210.130379,189106529.207011,201450799.82635,230317883.36443,271183082.043062,281398705.570596,378660016.265936,451152461.31276,507298147.526539,610578631.992983,700764747.756462,797048198.534875,694803622.898966,748312390.756606,658679332.681331,637820670.299604,864849836.286193,1122265013.42004,1200991977.80801,1264899287.51261,1233930280.91724,1440711459.16967,1377374986.58709,1411917553.12436,1278781261.55928,851174356.781737,1115389673.69197,1007791127.09913,937741513.015352,967338389.650578,999477510.686632,916777282.691659,932648604.751954,996068144.884889,1142315522.53864,1272360517.32373,1337894378.73743,1461859762.33459,1699811294.94935,1993407888.49838,2067381665.25454,2142591540.40068,2437982705.12093,2510126512.22831,1691544110.18543,1894813389.40325,1695825714.19282,1825018144.65595,2072349972.6818,2220979146.11241,2221301351.43918,2326720900.38047,2516498412.46384,2382618615.01694,2555492085.24831,NA
"Central African Republic","CAF","Africa","Life expectancy at birth, female (years)",40.634,41.112,41.611,42.133,42.678,43.236,43.799,44.394,45,45.606,46.213,46.82,47.407,47.975,48.526,49.053,49.558,50.032,50.473,50.876,51.232,51.536,51.783,51.966,52.109,52.184,52.198,52.152,52.048,51.887,51.667,51.375,50.999,50.698,50.272,49.818,49.368,48.85,48.491,48.169,47.647,47.716,47.848,48.105,48.459,48.979,49.553,50.184,50.701,20.006,49.364,51.809,52.838,52.2,45.664,54.187,53.853,50.067,55.201,38.771,54.011,46.032,25.552,59.29,NA
"Central African Republic","CAF","Africa","Life expectancy at birth, male (years)",38.52,39.009,39.52,40.052,40.605,41.181,41.776,42.364,42.959,43.552,44.137,44.707,45.255,45.791,46.283,46.731,47.153,47.536,47.874,48.163,48.404,48.597,48.739,48.836,48.887,48.906,48.879,48.801,48.672,48.51,48.285,48.012,47.66,47.334,46.968,46.609,46.224,45.886,45.829,45.766,45.659,45.83,45.905,46.565,46.988,47.489,47.881,48.529,49.102,12.383,44.487,48.445,49.861,46.878,35.706,49.682,48.189,40.86,49.403,26.386,47.219,35.327,15.387,55.26,NA
"Central African Republic","CAF","Africa","Life expectancy at birth, total (years)",39.572,40.056,40.562,41.09,41.64,42.207,42.787,43.379,43.98,44.58,45.176,45.764,46.332,46.884,47.405,47.892,48.355,48.778,49.161,49.5,49.789,50.028,50.213,50.342,50.427,50.463,50.445,50.371,50.243,50.074,49.854,49.575,49.213,48.899,48.509,48.109,47.7,47.284,47.089,46.91,46.609,46.734,46.84,47.306,47.696,48.207,48.687,49.327,49.873,14.665,46.871,50.107,51.336,49.487,40.265,51.934,50.999,45.231,52.297,31.53,50.596,40.279,18.818,57.408,NA
"Central African Republic","CAF","Africa","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.355489730835,NA,NA,NA,NA,NA,NA,NA,26,27.1308307647705,26.2000007629395,NA,NA,NA,NA
"Central African Republic","CAF","Africa","Literacy rate, adult male (% of males ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.7127113342285,NA,NA,NA,NA,NA,NA,NA,50,59.8423118591309,49.2299995422363,NA,NA,NA,NA
"Central African Republic","CAF","Africa","Literacy rate, adult total (% of people ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7526092529297,NA,NA,NA,NA,NA,NA,NA,37,42.4427909851074,37.4900016784668,NA,NA,NA,NA
"Central African Republic","CAF","Africa","Literacy rate, youth female (% of females ages 15-24)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,21.5100002288818,NA,NA,NA,26.9713306427002,NA,NA,NA,NA,NA,NA,NA,29,36.6768188476562,29.1100006103516,NA,NA,NA,NA
"Central African Republic","CAF","Africa","Literacy rate, youth male (% of males ages 15-24)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.8571014404297,NA,NA,NA,NA,NA,NA,NA,48,64.9038162231445,47.5499992370605,NA,NA,NA,NA
"Central African Republic","CAF","Africa","Literacy rate, youth total (% of people ages 15-24)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.3562698364258,NA,NA,NA,NA,NA,NA,NA,38,50.6020812988281,38.3400001525879,NA,NA,NA,NA
"Central African Republic","CAF","Africa","Population, total",1702346,1734580,1768115,1803063,1839583,1877854,1918082,1960444,2005100,2051515,2097505,2141450,2183769,2226008,2269338,2313916,2348566,2372930,2397961,2423794,2450535,2478402,2507375,2537399,2568610,2600932,2634258,2669155,2713965,2783970,2871910,2963191,3058831,3157839,3257954,3348052,3435965,3531700,3628827,3729450,3833416,3919487,4006077,4103086,4192826,4288810,4377579,4462770,4558984,4529047,4492995,4565021,4610848,4642419,4623182,4629320,4713663,4793511,4878657,4944703,5026628,5112100,5098039,5152421,NA
"Chad","TCD","Africa","GDP (current US$)",313582728.147574,333975336.110722,357635713.41932,371767002.194886,392247517.728482,416926303.316872,432794921.680489,449826322.613453,453980096.208711,471635621.561599,469266736.650677,501866730.148987,585427546.798272,647199482.982537,652532795.084805,864602104.679653,866044962.016274,935360464.701341,1113920123.76723,1004316496.35051,1033002403.85304,876937558.273757,834369859.663018,832415806.010064,919103734.876996,1033069709.3319,1067828245.86207,1163426852.20442,1482597297.98821,1433686312.02914,1738605557.76313,1877137981.75712,1881847669.69794,1463251163.9188,1179837963.22213,1445919894.57661,1607345355.78298,1544689576.92712,1744794531.21401,1534673583.2487,1388506771.58756,1710843377.00119,1997005708.81576,2742815071.5744,4422855660.82592,6649307523.64377,7428701453.91509,8650137743.32547,10393833765.3651,9290728318.98821,10668103554.1192,12172308851.0395,12367362757.1342,12953534866.4286,13940767218.5849,10950392256.9543,10097778098.1707,10000394381.0177,11239167898.3395,11314951091.7283,10715396042.3343,11779981332.8631,12396807588.4082,13149325362.3347,NA
"Chad","TCD","Africa","Life expectancy at birth, female (years)",40.6,40.854,41.081,41.408,41.682,41.843,42.392,42.7,43.061,43.373,43.794,43.255,44.329,44.435,44.658,44.915,45.21,45.423,45.664,45.907,46.191,46.287,46.775,47.388,47.733,47.887,48.571,48.34,48.617,48.893,48.799,48.606,48.706,48.667,48.615,48.869,48.911,49.169,49.064,49.164,49.166,49.368,49.45,49.645,49.77,49.866,49.942,50.365,50.543,50.816,51.096,51.426,51.754,52.069,52.307,52.548,52.828,53.266,53.903,54.583,54.893,54.983,56.471,57.014,NA
"Chad","TCD","Africa","Life expectancy at birth, male (years)",37.842,38.005,38.155,38.403,38.589,38.314,37.914,38.212,38.473,38.792,39.108,38.613,39.638,40.426,40.608,40.636,40.29,40.469,40.506,40.705,40.854,40.84,41.186,41.663,41.893,42.821,42.76,38.536,44.118,44.029,41.63,44.59,44.855,45.327,45.523,46.012,46.17,46.339,46.521,46.684,46.692,47.222,47.254,47.561,47.597,47.851,47.56,48.059,48.459,48.831,49.111,49.42,49.771,50.03,49.983,50.105,50.39,50.51,51.021,51.444,51.341,51.359,52.656,53.195,NA
"Chad","TCD","Africa","Life expectancy at birth, total (years)",39.216,39.421,39.608,39.893,40.12,40.05,40.089,40.393,40.702,41.019,41.386,40.869,41.922,42.399,42.601,42.736,42.687,42.884,43.017,43.239,43.452,43.497,43.91,44.446,44.732,45.315,45.598,43.071,46.352,46.434,45.074,46.596,46.777,47.002,47.08,47.453,47.551,47.762,47.802,47.934,47.937,48.306,48.36,48.609,48.687,48.86,48.747,49.21,49.503,49.828,50.107,50.426,50.765,51.051,51.141,51.32,51.603,51.875,52.447,52.993,53.082,53.136,54.528,55.069,NA
"Chad","TCD","Africa","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9334096908569,14,NA,NA,18.6425495147705,NA,NA,18.8700008392334,NA,NA
"Chad","TCD","Africa","Literacy rate, adult male (% of males ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,41,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.9182014465332,31,NA,NA,44.5166893005371,NA,NA,35.7799987792969,NA,NA
"Chad","TCD","Africa","Literacy rate, adult total (% of people ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.0029907226562,22,NA,NA,30.6279201507568,NA,NA,27.2800006866455,NA,NA
"Chad","TCD","Africa","Literacy rate, youth female (% of females ages 15-24)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,31,NA,NA,NA,NA,NA,16.8799991607666,NA,NA,NA,NA,25.9936199188232,22,NA,NA,33.3203887939453,NA,NA,30.6399993896484,NA,NA
"Chad","TCD","Africa","Literacy rate, youth male (% of males ages 15-24)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,56,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.8362998962402,41,NA,NA,56.2624702453613,NA,NA,41.3899993896484,NA,NA
"Chad","TCD","Africa","Literacy rate, youth total (% of people ages 15-24)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.7724189758301,31,NA,NA,45.1346015930176,NA,NA,36.0699996948242,NA,NA
"Chad","TCD","Africa","Population, total",3049838,3111947,3175598,3240905,3307479,3374220,3440903,3508512,3578231,3651113,3727828,3807316,3893252,3985909,4078356,4167234,4251297,4331667,4411366,4505384,4515453,4520959,4738483,4979130,5045145,5096269,5251069,5438309,5625602,5819586,5982833,6205676,6474656,6629146,6783450,7089064,7410108,7670366,7938840,8222705,8512093,8804124,9116192,9487833,9920036,10328092,10706424,11081660,11476296,11893754,12312575,12754997,13210998,13691079,14188678,14647621,15114655,15622759,16156531,16685223,17224679,17828273,18455316,19319064,NA
"Channel Islands","CHI","Europe","GDP (current US$)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5945677376.61477,6262740656.85164,6439703434.71024,6232906290.4851,6663669064.7482,7332244897.95918,8553643354.08275,8827272727.27273,9676172953.08188,11514605842.3369,NA,9100755659.57526,8902070446.19007,9649313947.21684,9455340154.1218,9594160920.26187,10528493035.477,10109968846.9524,9169278192.53124,9170079925.78986,10026153344.8196,10032440928.3488,9439810775.67214,11157002972.5829,11308300346.3725,12507927144.1342,NA
"Channel Islands","CHI","Europe","Life expectancy at birth, female (years)",75.4,74.9,75.5,76.7,75.2,74.5,75.1,75.2,75.1,74.9,74.9,75.4,75.3,76.2,76.4,76.2,76.1,76.2,76.2,76.3,76.8,77.4,76,78,78.2,78.6,78.1,78.6,79.2,79.3,78.6,79.5,79.7,79.3,79.2,80.1,79.9,80.6,80.9,81,81.1,81.3,81.4,81.6,82.1,82.3,82.6,82.8,83,83.2,83.4,83.6,83.5,83.7,83.8,83.6,83.4,83.3,83.5,83.4,83.2,82.5,83.2,83.2,NA
"Channel Islands","CHI","Europe","Life expectancy at birth, male (years)",69.5,68.1,68.4,67.9,68.7,68.6,69.5,69,68.2,68.4,68.5,68.5,68.7,69.2,68.7,69,69.2,69.5,69.9,69.9,70.8,70.2,70.1,71.7,72.1,71.9,72.6,72.8,72.8,73.6,73.9,73.4,74.3,74.1,74.7,75,75.5,75.6,75.9,76.9,76.4,76.5,76.7,77,77.5,77.8,78,78.3,78.5,78.7,79,79.2,79.1,79.3,79.3,79.2,79,78.7,78.7,79,78.7,78.2,78.9,79,NA
"Channel Islands","CHI","Europe","Life expectancy at birth, total (years)",72.5,71.6,72,72.2,72,71.6,72.3,72.2,71.7,71.7,71.8,72,72,72.7,72.5,72.6,72.7,72.9,73.1,73.2,73.9,73.8,73.1,74.9,75.2,75.3,75.4,75.7,76,76.5,76.3,76.5,77.1,76.8,77,77.7,77.8,78.2,78.5,79.1,78.8,79,79.1,79.4,79.8,80.1,80.4,80.6,80.8,81,81.2,81.4,81.3,81.5,81.6,81.4,81.2,81,81.1,81.2,80.9,80.3,81,81.1,NA
"Channel Islands","CHI","Europe","Literacy rate, adult female (% of females ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Channel Islands","CHI","Europe","Literacy rate, adult male (% of males ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Channel Islands","CHI","Europe","Literacy rate, adult total (% of people ages 15 and above)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Channel Islands","CHI","Europe","Literacy rate, youth female (% of females ages 15-24)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
